state,year,agency_id,ori,pub_agency_name,agency_type_name,population,months,n_known_all,rec_rate,nibrs_off_eth_start_date,comp_source,covered_pop,victimisations_violent
TX,2023,18887,TX0260200,Somerville,City,1391,11,24.0000,0.7917,2021-02-01,place,1275.0833,12.0000
TX,2023,18888,TX0270000,Burnet,County,29510,12,424.0000,0.8396,2018-09-01,county_residual,29510.0000,190.0000
TX,2023,18889,TX0270100,Burnet,City,6841,12,346.0000,0.9277,2017-01-01,place,6841.0000,57.0000
TX,2023,18890,TX0270200,Marble Falls,City,7598,12,482.0000,0.7365,2015-04-01,place,7598.0000,151.0000
TX,2023,18891,TX0270600,Bertram,City,2247,12,51.0000,0.9804,2020-07-01,place,2247.0000,15.0000
TX,2023,18892,TX0270700,Granite Shoals,City,5414,5,39.0000,0.9487,2023-10-01,place,2255.8333,13.0000
TX,2023,18893,TX0271100,Horseshoe Bay,City,5009,12,75.0000,0.7200,2018-10-01,place,5009.0000,27.0000
TX,2023,18894,TX0271200,Cottonwood Shores,City,1624,8,14.0000,1.0000,2023-07-01,place,1082.6667,6.0000
TX,2023,18895,TX0280000,Caldwell,County,26512,12,368.0000,0.8723,2019-08-01,county_residual,26512.0000,218.0000
TX,2023,18896,TX0280100,Lockhart,City,15310,12,297.0000,0.9057,2018-07-01,place,15310.0000,110.0000
TX,2023,18897,TX0280200,Luling,City,5528,12,192.0000,1.0000,2023-07-01,place,5528.0000,53.0000
TX,2023,18898,TX0280900,Martindale,City,1213,1,2.0000,1.0000,2023-09-01,place,101.0833,0.0000
TX,2023,18899,TX0290000,Calhoun,County,6876,12,200.0000,0.9000,2017-12-01,county_residual,6876.0000,59.0000
TX,2023,18900,TX0290100,Point Comfort,City,555,6,7.0000,1.0000,2022-01-01,place,277.5000,1.0000
TX,2023,18901,TX0290200,Port Lavaca,City,11137,12,336.0000,0.7649,2015-04-01,place,11137.0000,72.0000
TX,2023,18902,TX0290300,Seadrift,City,997,7,10.0000,1.0000,2023-05-01,place,581.5833,0.0000
TX,2023,18903,TX0300000,Callahan,County,8937,12,81.0000,0.9877,2022-01-01,county_residual,8937.0000,35.0000
TX,2023,18904,TX0300100,Baird,City,1528,9,13.0000,0.8462,2018-09-01,place,1146.0000,7.0000
TX,2023,18905,TX0300300,Clyde,City,4010,12,114.0000,0.9912,2023-05-01,place,4010.0000,48.0000
TX,2023,18906,TX0310000,Cameron,County,95894,12,2560.0000,0.9512,2021-03-01,county_residual,95894.0000,1376.0000
TX,2023,18907,TX0310100,Brownsville,City,190590,12,6238.0000,0.9532,2019-02-01,place,190590.0000,2730.0000
TX,2023,18908,TX0310200,Combes,City,3173,12,161.0000,0.0000,2023-05-01,place,3173.0000,14.0000
TX,2023,18909,TX0310300,Harlingen,City,71581,12,2912.0000,0.8616,2018-12-01,place,71581.0000,1102.0000
TX,2023,18910,TX0310400,La Feria,City,6790,12,246.0000,0.9390,2023-05-01,place,6790.0000,74.0000
TX,2023,18911,TX0310500,Los Fresnos,City,8260,12,404.0000,0.9579,2017-12-01,place,8260.0000,73.0000
TX,2023,18912,TX0310600,Port Isabel,City,5152,12,308.0000,0.9740,2018-11-01,place,5152.0000,84.0000
TX,2023,18913,TX0310700,Primera,City,5298,12,63.0000,0.6349,2021-03-01,place,5298.0000,23.0000
TX,2023,18914,TX0310800,Rio Hondo,City,2261,12,69.0000,0.9710,2019-06-01,place,2261.0000,28.0000
TX,2023,18915,TX0310900,San Benito,City,24578,12,1085.0000,0.7991,2021-01-01,place,24578.0000,218.0000
TX,2023,18918,TX0311300,South Padre Island,City,2048,12,719.0000,0.9611,2018-09-01,place,2048.0000,192.0000
TX,2023,18919,TX0311400,Texas State Technical College:,University or College,0,9,13.0000,0.7692,2021-11-01,none,0.0000,2.0000
TX,2023,18921,TX0312400,Independent School District:,Other,0,12,721.0000,0.9875,2021-01-01,none,0.0000,369.0000
TX,2023,18922,TX0312500,Palm Valley,City,1361,2,3.0000,0.3333,2021-01-01,place,226.8333,1.0000
TX,2023,18923,TX0312900,Laguna Vista,City,3754,12,36.0000,1.0000,2018-11-01,place,3754.0000,16.0000
TX,2023,18924,TX0313200,Rancho Viejo,City,2864,9,20.0000,0.0000,2023-05-01,place,2148.0000,5.0000
TX,2023,18925,TX0320000,Camp,County,8421,12,132.0000,0.8258,2019-07-01,county_residual,8421.0000,50.0000
TX,2023,18926,TX0320100,Pittsburg,City,4465,12,122.0000,0.9836,2018-09-01,place,4465.0000,36.0000
TX,2023,18927,TX0330000,Carson,County,3432,12,106.0000,0.4623,2022-02-01,county_residual,3432.0000,29.0000
TX,2023,18928,TX0330100,Panhandle,City,2359,4,6.0000,0.3333,2022-09-01,place,786.3333,1.0000
TX,2023,18929,TX0340000,Cass,County,18153,12,174.0000,0.3391,2019-01-01,county_residual,18153.0000,24.0000
TX,2023,18930,TX0340100,Atlanta,City,5427,12,139.0000,0.8129,2021-04-01,place,5427.0000,39.0000
TX,2023,18931,TX0340200,Hughes Springs,City,1538,8,10.0000,0.9000,2020-01-01,place,1025.3333,4.0000
TX,2023,18932,TX0340300,Linden,City,1810,11,40.0000,1.0000,2020-10-01,place,1659.1667,6.0000
TX,2023,18933,TX0340400,Queen City,City,1389,9,18.0000,0.8333,2021-02-01,place,1041.7500,10.0000
TX,2023,18935,TX0350000,Castro,County,3192,12,56.0000,1.0000,2018-09-01,county_residual,3192.0000,2.0000
TX,2023,18936,TX0350100,Dimmitt,City,4100,12,95.0000,0.9895,2020-02-01,place,4100.0000,24.0000
TX,2023,18938,TX0360000,Chambers,County,39291,12,1444.0000,0.8345,2018-07-01,county_fallback,39291.0000,361.0000
TX,2023,18939,TX0360700,Mont Belvieu,City,9539,12,244.0000,0.9467,2017-01-01,place,9539.0000,66.0000
TX,2023,18940,TX0361000,Independent School District:,Other,0,12,70.0000,0.9857,2017-01-01,none,0.0000,17.0000
TX,2023,18941,TX0370000,Cherokee,County,30975,12,495.0000,0.9838,2018-07-01,county_residual,30975.0000,221.0000
TX,2023,18942,TX0370100,Jacksonville,City,14309,12,908.0000,0.9537,2017-01-01,place,14309.0000,256.0000
TX,2023,18943,TX0370300,Rusk,City,5504,12,195.0000,0.9590,2015-04-01,place,5504.0000,66.0000
TX,2023,18946,TX0371200,Cuney,City,115,2,7.0000,1.0000,2018-09-01,place,19.1667,3.0000
TX,2023,18947,TX0380000,Childress,County,1066,11,28.0000,0.6429,2020-11-01,county_residual,977.1667,6.0000
TX,2023,18948,TX0380100,Childress,City,5830,12,159.0000,1.0000,2019-07-01,place,5830.0000,39.0000
TX,2023,18949,TX0390000,Clay,County,10623,12,145.0000,0.9724,2023-05-01,county_fallback,10623.0000,54.0000
TX,2023,18951,TX0400000,Cochran,County,2515,12,29.0000,1.0000,2019-02-01,county_residual,2515.0000,5.0000
TX,2023,18953,TX0410000,Coke,County,3358,10,18.0000,1.0000,2021-03-01,county_residual,2798.3333,7.0000
TX,2023,18954,TX0420000,Coleman,County,2901,9,8.0000,1.0000,2023-07-01,county_residual,2175.7500,3.0000
TX,2023,18955,TX0420100,Coleman,City,4001,12,95.0000,1.0000,2021-02-01,place,4001.0000,18.0000
TX,2023,18956,TX0420200,Santa Anna,City,1045,10,35.0000,1.0000,2019-10-01,place,870.8333,4.0000
TX,2023,18957,TX0430000,Collin,County,95286,12,1072.0000,0.7892,2015-04-01,county_fallback,95286.0000,368.0000
TX,2023,18958,TX0430100,Allen,City,114696,12,2110.0000,0.8237,2022-12-01,place,114696.0000,488.0000
TX,2023,18959,TX0430200,Celina,City,24571,12,772.0000,0.5661,2018-12-01,place,24571.0000,134.0000
TX,2023,18960,TX0430300,Farmersville,City,4227,12,97.0000,0.5670,2019-06-01,place,4227.0000,31.0000
TX,2023,18961,TX0430400,Frisco,City,228527,12,4274.0000,0.7691,2014-04-01,place,228527.0000,1025.0000
TX,2023,18962,TX0430500,McKinney,City,212716,12,2831.0000,0.9767,2015-04-01,place,212716.0000,1132.0000
TX,2023,18963,TX0430600,Plano,City,291140,12,9829.0000,0.7602,2015-03-01,place,291140.0000,1987.0000
TX,2023,18964,TX0430700,Prosper,City,41777,12,1128.0000,0.5488,2019-02-01,place,41777.0000,142.0000
TX,2023,18965,TX0430800,Wylie,City,62539,12,1184.0000,0.8319,2015-04-01,place,62539.0000,344.0000
TX,2023,18966,TX0430900,Princeton,City,26171,12,558.0000,0.7885,2017-01-01,place,26171.0000,215.0000
TX,2023,18967,TX0431700,Melissa,City,22495,12,243.0000,0.5556,2018-08-01,place,22495.0000,63.0000
TX,2023,18968,TX0431800,Murphy,City,21218,12,294.0000,0.8844,2015-04-01,place,21218.0000,104.0000
TX,2023,18969,TX0431900,Parker,City,6367,11,68.0000,0.5441,2019-02-01,place,5836.4167,11.0000
TX,2023,18970,TX0432000,Lavon,City,7814,12,125.0000,0.9440,2020-08-01,place,7814.0000,61.0000
TX,2023,18971,TX0432600,Anna,City,27436,12,464.0000,0.9138,2020-06-01,place,27436.0000,150.0000
TX,2023,18972,TX0440000,Collingsworth,County,2539,6,7.0000,1.0000,2022-08-01,county_residual,1269.5000,5.0000
TX,2023,18974,TX0450000,Colorado,County,11606,12,197.0000,0.7970,2018-07-01,county_residual,11606.0000,71.0000
TX,2023,18975,TX0450100,Columbus,City,3724,12,97.0000,0.8454,2019-02-01,place,3724.0000,35.0000
TX,2023,18977,TX0450300,Weimar,City,2101,12,61.0000,0.9344,2020-12-01,place,2101.0000,14.0000
TX,2023,18978,TX0460000,Comal,County,94653,12,1241.0000,0.8638,2021-03-01,county_residual,94653.0000,479.0000
TX,2023,18979,TX0460100,New Braunfels,City,111942,12,2416.0000,0.9905,2018-09-01,place,111942.0000,1046.0000
TX,2023,18980,TX0460700,Garden Ridge,City,4400,12,58.0000,1.0000,2018-09-01,place,4400.0000,6.0000
TX,2023,18981,TX0460800,Bulverde,City,6907,12,534.0000,0.9232,2019-02-01,place,6907.0000,36.0000
TX,2023,18982,TX0470000,Comanche,County,7425,12,149.0000,0.8993,2021-03-01,county_residual,7425.0000,65.0000
TX,2023,18983,TX0470100,Comanche,City,4273,12,173.0000,0.0000,2023-05-01,place,4273.0000,64.0000
TX,2023,18984,TX0470200,De Leon,City,2332,11,48.0000,0.9375,2022-01-01,place,2137.6667,22.0000
TX,2023,18985,TX0480000,Concho,County,3365,11,14.0000,0.7857,2020-06-01,county_residual,3084.5833,5.0000
TX,2023,18987,TX0490000,Cooke,County,24563,12,156.0000,0.4615,2019-06-01,county_residual,24563.0000,44.0000
TX,2023,18988,TX0490100,Gainesville,City,18167,12,830.0000,0.9988,2020-09-01,place,18167.0000,214.0000
TX,2023,18991,TX0500000,Coryell,County,32347,12,181.0000,1.0000,2020-05-01,county_residual,32347.0000,83.0000
TX,2023,18992,TX0500100,Copperas Cove,City,38602,12,1848.0000,0.0157,2023-05-01,place,38602.0000,773.0000
TX,2023,18993,TX0500200,Gatesville,City,16230,12,430.0000,0.8721,2016-09-01,place,16230.0000,144.0000
TX,2023,18997,TX0520000,Crane,County,1199,12,75.0000,0.7067,2018-12-01,county_residual,1199.0000,8.0000
TX,2023,18998,TX0520100,Crane,City,3293,12,70.0000,1.0000,2020-07-01,place,3293.0000,24.0000
TX,2023,18999,TX0530000,Crockett,County,2875,12,29.0000,0.9655,2018-09-01,county_residual,2875.0000,20.0000
TX,2023,19000,TX0540000,Crosby,County,999,12,41.0000,0.9268,2018-10-01,county_residual,999.0000,16.0000
TX,2023,19001,TX0540100,Crosbyton,City,1450,5,18.0000,1.0000,2021-01-01,place,604.1667,6.0000
TX,2023,19006,TX0560000,Dallam,County,1690,5,7.0000,0.5714,2020-06-01,county_fallback,704.1667,6.0000
TX,2023,19007,TX0560100,Dalhart,City,8389,12,289.0000,0.6886,2019-11-01,place,8389.0000,95.0000
TX,2023,19008,TX0570000,Dallas,County,0,12,495.0000,0.6687,2021-01-01,county_residual,0.0000,63.0000
TX,2023,19009,TX0570100,Addison,City,17527,12,1026.0000,0.8772,2019-12-01,place,17527.0000,392.0000
TX,2023,19010,TX0570200,Balch Springs,City,26776,12,823.0000,0.9514,2017-12-01,place,26776.0000,290.0000
TX,2023,19011,TX0570400,Carrollton,City,134261,12,4103.0000,0.7994,2020-07-01,place,134261.0000,884.0000
TX,2023,19012,TX0570500,Cedar Hill,City,48247,12,1367.0000,0.9561,2019-05-01,place,48247.0000,339.0000
TX,2023,19013,TX0570600,Cockrell Hill,City,3658,12,123.0000,0.9431,2020-08-01,place,3658.0000,25.0000
TX,2023,19014,TX0570700,Coppell,City,41719,12,1025.0000,0.4234,2019-06-01,place,41719.0000,138.0000
TX,2023,19015,TX0570800,DeSoto,City,56257,12,1690.0000,0.9130,2019-05-01,place,56257.0000,742.0000
TX,2023,19016,TX0570900,Duncanville,City,39104,12,1152.0000,0.8906,2019-05-01,place,39104.0000,516.0000
TX,2023,19017,TX0571000,Farmers Branch,City,36538,12,810.0000,0.9580,2019-10-01,place,36538.0000,324.0000
TX,2023,19018,TX0571100,Garland,City,240051,12,7453.0000,0.2796,2023-05-01,place,240051.0000,3221.0000
TX,2023,19019,TX0571200,Grand Prairie,City,205487,12,6616.0000,0.9320,2018-07-01,place,205487.0000,1597.0000
TX,2023,19020,TX0571300,Highland Park,City,8707,12,132.0000,0.9697,2015-04-01,place,8707.0000,28.0000
TX,2023,19021,TX0571400,Hutchins,City,5641,12,258.0000,0.9496,2020-08-01,place,5641.0000,76.0000
TX,2023,19022,TX0571500,Irving,City,255203,12,17082.0000,0.6260,2020-05-01,place,255203.0000,3187.0000
TX,2023,19024,TX0571700,Lancaster,City,40292,12,1406.0000,0.9844,2015-04-01,place,40292.0000,584.0000
TX,2023,19025,TX0571800,Mesquite,City,147926,12,6181.0000,0.9680,2019-01-01,place,147926.0000,2696.0000
TX,2023,19026,TX0572000,Richardson,City,119008,12,3328.0000,0.8302,2019-05-01,place,119008.0000,635.0000
TX,2023,19027,TX0572100,Sachse,City,32671,12,458.0000,0.9913,2015-04-01,place,32671.0000,174.0000
TX,2023,19028,TX0572200,Seagoville,City,20098,12,250.0000,0.9520,2020-09-01,place,20098.0000,93.0000
TX,2023,19029,TX0572400,University Park,City,25080,12,167.0000,0.9641,2018-09-01,place,25080.0000,42.0000
TX,2023,19030,TX0572500,Wilmer,City,6169,12,103.0000,0.9806,2020-09-01,place,6169.0000,50.0000
TX,2023,19031,TX0572600,University of Texas:,University or College,0,12,172.0000,0.9767,2021-01-01,none,0.0000,86.0000
TX,2023,19032,TX0572800,University of Texas:,University or College,0,12,88.0000,0.6477,2019-06-01,none,0.0000,17.0000
TX,2023,19034,TX0573300,Rowlett,City,66671,12,1707.0000,0.7967,2015-04-01,place,66671.0000,645.0000
TX,2023,19039,TX0574700,Glenn Heights,City,19628,12,453.0000,0.9779,2018-07-01,place,19628.0000,211.0000
TX,2023,19040,TX0575000,Hospital District:,Other,0,12,464.0000,0.8168,2023-07-01,none,0.0000,140.0000
TX,2023,19041,TX057519E,Baylor Health Care System,University or College,0,12,354.0000,0.9746,2021-01-01,none,0.0000,261.0000
TX,2023,19042,TX057529E,Southern Methodist University,University or College,0,12,170.0000,0.7765,2021-03-01,none,0.0000,18.0000
TX,2023,19043,TX0575500,Ovilla,City,4440,12,24.0000,0.8333,2020-12-01,place,4440.0000,6.0000
TX,2023,19046,TX0580000,Dawson,County,3586,12,51.0000,0.8431,2020-01-01,county_residual,3586.0000,15.0000
TX,2023,19047,TX0580100,Lamesa,City,8300,12,329.0000,0.7690,2023-02-01,place,8300.0000,95.0000
TX,2023,19048,TX0590000,Deaf Smith,County,3649,12,83.0000,0.9759,2019-01-01,county_residual,3649.0000,28.0000
TX,2023,19049,TX0590100,Hereford,City,14687,12,406.0000,0.9507,2021-03-01,place,14687.0000,168.0000
TX,2023,19050,TX0600000,Delta,County,5510,12,136.0000,0.8897,2017-12-01,county_residual,5510.0000,42.0000
TX,2023,19052,TX0610000,Denton,County,160587,12,1141.0000,0.6722,2019-10-01,county_fallback,160587.0000,313.0000
TX,2023,19053,TX0610100,Argyle,City,6120,12,90.0000,0.7333,2020-02-01,place,6120.0000,16.0000
TX,2023,19054,TX0610200,Denton,City,155215,12,7046.0000,0.6098,2015-04-01,place,155215.0000,1798.0000
TX,2023,19055,TX0610500,Lake Dallas,City,7885,12,139.0000,0.7914,2019-09-01,place,7885.0000,59.0000
TX,2023,19056,TX0610600,Lewisville,City,133694,12,4310.0000,0.8357,2015-04-01,place,133694.0000,1256.0000
TX,2023,19057,TX0610700,Pilot Point,City,5142,12,115.0000,0.7913,2021-03-01,place,5142.0000,39.0000
TX,2023,19058,TX0610800,Sanger,City,10144,12,190.0000,0.9105,2019-09-01,place,10144.0000,72.0000
TX,2023,19059,TX0611000,Texas Woman's University,University or College,0,12,69.0000,0.6957,2019-01-01,none,0.0000,21.0000
TX,2023,19060,TX0611100,University of North Texas:,University or College,0,12,350.0000,0.0029,2023-05-01,none,0.0000,56.0000
TX,2023,19061,TX0611200,Flower Mound,City,79513,12,1080.0000,0.6981,2015-04-01,place,79513.0000,199.0000
TX,2023,19062,TX0611300,Little Elm,City,59954,12,1288.0000,0.6677,2020-02-01,place,59954.0000,414.0000
TX,2023,19063,TX0611400,Aubrey,City,9712,12,286.0000,0.8741,2020-02-01,place,9712.0000,154.0000
TX,2023,19064,TX0611500,The Colony,City,45671,12,2146.0000,0.7838,2016-11-01,place,45671.0000,339.0000
TX,2023,19065,TX0612000,Highland Village,City,16185,12,433.0000,0.7436,2018-09-01,place,16185.0000,73.0000
TX,2023,19066,TX0612300,Corinth,City,22965,12,441.0000,0.6122,2020-01-01,place,22965.0000,104.0000
TX,2023,19067,TX0612500,Double Oak,City,3084,10,15.0000,0.6000,2017-01-01,place,2570.0000,4.0000
TX,2023,19068,TX0612800,Hickory Creek,City,5760,12,132.0000,0.9848,2020-06-01,place,5760.0000,23.0000
TX,2023,19069,TX0612900,Roanoke,City,10036,12,555.0000,0.6991,2020-02-01,place,10036.0000,45.0000
TX,2023,19071,TX0613100,Trophy Club,City,13772,12,173.0000,0.6936,2020-08-01,place,13772.0000,44.0000
TX,2023,19072,TX0613200,Ponder,City,2655,9,21.0000,0.4286,2017-12-01,place,1991.2500,5.0000
TX,2023,19073,TX0613900,Northlake,City,11186,12,185.0000,0.7459,2018-12-01,place,11186.0000,60.0000
TX,2023,19074,TX0620000,DeWitt,County,9675,12,179.0000,0.7877,2015-04-01,county_residual,9675.0000,51.0000
TX,2023,19075,TX0620100,Cuero,City,8085,12,345.0000,0.9391,2016-11-01,place,8085.0000,119.0000
TX,2023,19079,TX0640000,Dimmit,County,8309,12,289.0000,0.9758,2023-07-01,county_residual,8309.0000,96.0000
TX,2023,19081,TX0650000,Donley,County,3376,12,41.0000,0.8780,2020-02-01,county_residual,3376.0000,19.0000
TX,2023,19083,TX0660000,Duval,County,3572,8,190.0000,0.0000,2023-10-01,county_residual,2381.3333,89.0000
TX,2023,19086,TX0660300,Freer,City,2360,12,61.0000,1.0000,2021-01-01,place,2360.0000,22.0000
TX,2023,19087,TX0670000,Eastland,County,6392,12,102.0000,0.9020,2019-02-01,county_residual,6392.0000,50.0000
TX,2023,19088,TX0670100,Cisco,City,3986,12,103.0000,0.9709,2018-12-01,place,3986.0000,32.0000
TX,2023,19089,TX0670200,Eastland,City,3653,12,190.0000,0.9316,2018-07-01,place,3653.0000,44.0000
TX,2023,19091,TX0670400,Ranger,City,2276,12,67.0000,0.9104,2023-01-01,place,2276.0000,14.0000
TX,2023,19093,TX0680000,Ector,County,50979,12,694.0000,0.9914,2023-05-01,county_residual,50979.0000,309.0000
TX,2023,19094,TX0680200,Odessa,City,111922,12,5151.0000,0.9792,2021-01-01,place,111922.0000,2536.0000
TX,2023,19095,TX0680400,University of Texas:,University or College,0,12,75.0000,1.0000,2020-10-01,none,0.0000,4.0000
TX,2023,19096,TX0680800,Independent School District:,Other,0,11,671.0000,0.9970,2021-11-01,none,0.0000,397.0000
TX,2023,19097,TX0690000,Edwards,County,1424,11,21.0000,1.0000,2022-01-01,county_residual,1305.3333,9.0000
TX,2023,19098,TX0700000,Ellis,County,68371,12,978.0000,0.7290,2019-09-01,county_fallback,68371.0000,375.0000
TX,2023,19099,TX0700100,Ennis,City,24347,12,459.0000,0.9564,2018-11-01,place,24347.0000,127.0000
TX,2023,19100,TX0700200,Ferris,City,2934,12,48.0000,0.7500,2023-07-01,place,2934.0000,20.0000
TX,2023,19101,TX0700400,Italy,City,2086,11,29.0000,0.7586,2020-11-01,place,1912.1667,7.0000
TX,2023,19102,TX0700500,Midlothian,City,40287,12,977.0000,0.8669,2020-06-01,place,40287.0000,354.0000
TX,2023,19103,TX0700600,Milford,City,748,8,20.0000,1.0000,2022-09-01,place,498.6667,6.0000
TX,2023,19104,TX0700700,Palmer,City,2522,11,55.0000,0.8000,2020-12-01,place,2311.8333,7.0000
TX,2023,19105,TX0700800,Red Oak,City,19134,12,417.0000,0.9856,2020-06-01,place,19134.0000,141.0000
TX,2023,19106,TX0701000,Waxahachie,City,47535,12,1236.0000,0.9426,2020-12-01,place,47535.0000,347.0000
TX,2023,19107,TX0710000,El Paso,County,116599,12,4084.0000,0.9060,2023-05-01,county_residual,116599.0000,2086.0000
TX,2023,19108,TX0710100,Anthony,City,3853,12,390.0000,0.7949,2023-05-01,place,3853.0000,57.0000
TX,2023,19109,TX0710200,El Paso,City,676665,12,15442.0000,0.9881,2023-05-01,place,676665.0000,8410.0000
TX,2023,19110,TX0710400,University of Texas:,University or College,0,12,66.0000,0.9848,2023-05-01,none,0.0000,11.0000
TX,2023,19111,TX0711100,El Paso Community College,University or College,0,8,22.0000,0.2273,2023-02-01,none,0.0000,3.0000
TX,2023,19112,TX0711200,Clint,City,1062,9,23.0000,0.9130,2023-07-01,place,796.5000,2.0000
TX,2023,19113,TX0711300,Independent School District:,Other,0,12,882.0000,0.8265,2023-05-01,none,0.0000,202.0000
TX,2023,19114,TX0711400,Horizon City,City,23662,12,436.0000,0.8440,2023-05-01,place,23662.0000,110.0000
TX,2023,19115,TX0711600,Socorro,City,39445,12,610.0000,0.8754,2023-07-01,place,39445.0000,309.0000
TX,2023,19117,TX0712200,Independent School District:,Other,0,12,754.0000,0.9111,2023-05-01,none,0.0000,159.0000
TX,2023,19118,TX0720000,Erath,County,19196,10,133.0000,0.7519,2019-07-01,county_residual,15996.6667,50.0000
TX,2023,19119,TX0720100,Dublin,City,3470,12,24.0000,1.0000,2020-01-01,place,3470.0000,9.0000
TX,2023,19120,TX0720200,Stephenville,City,21911,12,680.0000,0.9456,2020-10-01,place,21911.0000,245.0000
TX,2023,19121,TX0720400,Tarleton State University,University or College,0,12,44.0000,0.7045,2020-09-01,none,0.0000,11.0000
TX,2023,19122,TX0730000,Falls,County,9655,12,41.0000,0.9268,2023-07-01,county_residual,9655.0000,26.0000
TX,2023,19124,TX0730200,Marlin,City,5488,12,202.0000,1.0000,2020-09-01,place,5488.0000,55.0000
TX,2023,19126,TX0740000,Fannin,County,21521,12,308.0000,0.4935,2020-11-01,county_residual,21521.0000,109.0000
TX,2023,19129,TX0740600,Leonard,City,2087,8,8.0000,0.8750,2021-06-01,place,1391.3333,1.0000
